iHLD LoP ID,Nama Proyek,Port Plan,Port Real,Total BOQ,Capex per Port,Area TSEL,Regional TSEL,Branch TSEL,PT,Mitra,Prioritas per Branch,Cek WO,Flag,cek go live 1 sept,cek drop PT2,flag,Bracnh Fokus,Prioritas 20 Branch,Cek 115K,Status Kontruksi,Status Material,Plan K12,Plan K24,Plan ETA,Plan GL,Grouping Kendala,Keterangan,,Status GD TA,Status GL,Plan GL xl,Keterangan,PORT AANWIJZING,NILAI WO+IZIN/QE+REDESAIN,CPP
12531814,JMB PT2 EXPAND ODP-MAB-FD-149,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,646,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12530972,JMB PT2 EXPAND ODP-MAB-FA-70,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,642,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12530767,JMB PT2 EXPAND ODP-MAB-FA-68,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,641,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12530712,JMB PT2 EXPAND ODP-MAB-FA-62,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,640,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12504230,JMB PT2 EXPAND ODP-MAB-FD-116,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,635,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12502472,JMB PT2 EXPAND ODP-MAB-FC-87,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,JAMBI,PT2,Telkom Akses,632,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554581,SMS PT2 EXPAND ODP-LLG-FAB-007,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,630,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12557679,SMS PT2 EXPAND ODP-LLG-FAN-057,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,629,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12557570,SMS PT2 EXPAND ODP-LLG-FAL-158,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,623,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12557544,SMS PT2 EXPAND ODP-LLG-FAL-150,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,622,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12557253,SMS PT2 EXPAND ODP-LLG-FAK-027,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,621,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12557270,SMS PT2 EXPAND ODP-LLG-FAK-031,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,619,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12557281,SMS PT2 EXPAND ODP-LLG-FAK-035,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,618,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12557338,SMS PT2 EXPAND ODP-LLG-FAL-014,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,616,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12557364,SMS PT2 EXPAND ODP-LLG-FAL-074,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,614,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12557388,SMS PT2 EXPAND ODP-LLG-FAL-108,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,613,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12557416,SMS PT2 EXPAND ODP-LLG-FAL-136,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,611,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12557085,SMS PT2 EXPAND ODP-LLG-FAJ-019,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,603,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12557097,SMS PT2 EXPAND ODP-LLG-FAJ-032,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,602,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12556037,SMS PT2 EXPAND ODP-LLG-FG-01,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,595,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12555946,SMS PT2 EXPAND ODP-LLG-FD-098,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,591,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555947,SMS PT2 EXPAND ODP-LLG-FD-090,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,590,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555949,SMS PT2 EXPAND ODP-LLG-FD-086,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,589,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555952,SMS PT2 EXPAND ODP-LLG-FD-085,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,588,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12555955,SMS PT2 EXPAND ODP-LLG-FD-084,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,587,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555391,SMS PT2 EXPAND ODP-LLG-FAU-173,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,579,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555152,SMS PT2 EXPAND ODP-LLG-FAB-162,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,577,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555148,SMS PT2 EXPAND ODP-LLG-FAB-161,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,576,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12555199,SMS PT2 EXPAND ODP-LLG-FAU-166,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,575,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Pelanggan Batal,,,,,#N/A,,,,
12555140,SMS PT2 EXPAND ODP-LLG-FAB-159,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,573,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555125,SMS PT2 EXPAND ODP-LLG-FAB-143,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,571,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12555118,SMS PT2 EXPAND ODP-LLG-FAB-141,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,570,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12555074,SMS PT2 EXPAND ODP-LLG-FAB-101,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,569,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12555067,SMS PT2 EXPAND ODP-LLG-FAB-096,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,568,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555044,SMS PT2 EXPAND ODP-LLG-FAB-089,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,567,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Pelanggan Batal,,,,,#N/A,,,,
12555033,SMS PT2 EXPAND ODP-LLG-FAB-066,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,566,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12555012,SMS PT2 EXPAND ODP-LLG-FAT-074,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,563,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Pelanggan Batal,,,,,#N/A,,,,
12555006,SMS PT2 EXPAND ODP-LLG-FAT-067,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,562,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554952,SMS PT2 EXPAND ODP-LLG-FAS-055,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,560,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554896,SMS PT2 EXPAND ODP-LLG-FAR-029,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,559,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554825,SMS PT2 EXPAND ODP-LLG-FAP-062,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,555,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554801,SMS PT2 EXPAND ODP-LLG-FAP-061,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,554,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554607,SMS PT2 EXPAND ODP-LLG-FAB-052,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,553,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554601,SMS PT2 EXPAND ODP-LLG-FAB-034,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,552,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12554713,SMS PT2 EXPAND ODP-LLG-FAP-057,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,550,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554571,SMS PT2 EXPAND ODP-LLG-FAA-115,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,548,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12554549,SMS PT2 EXPAND ODP-LLG-FAA-061,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,545,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12554544,SMS PT2 EXPAND ODP-LLG-FAA-054,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,544,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12554539,SMS PT2 EXPAND ODP-LLG-FAA-050,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,543,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12554529,SMS PT2 EXPAND ODP-LLG-FAA-034,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,541,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12554517,SMS PT2 EXPAND ODP-LLG-FAA-028,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,539,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12504166,SMS PT2 EXPAND ODP-LLG-FAL-184,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,538,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12267105,SMS PT2 EXPAND-ODP-LLG-FAR-068,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,536,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12265509,SMS PT2 EXPAND ODP-LLG-FAJ-147,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,533,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12265496,SMS PT2 EXPAND ODP-LLG-FAJ-029,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,530,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12143127,SMS PT2 EXPAND ODP-LLG-FAP-037,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,527,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12143107,SMS PT2 EXPAND ODP-LLG-FAL-082,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,526,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12142843,SMS PT2 EXPAND ODP-LLG-FAA-152,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,523,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12556048,SMS PT2 EXPAND ODP-LHT-FM-026,16,  8 ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,514,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12555728,SMS PT2 EXPAND ODP-LHT-FAE-031,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,511,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555717,SMS PT2 EXPAND ODP-LHT-FAD-004,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,510,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12555710,SMS PT2 EXPAND ODP-LHT-FAD-003,16,  -   ,3189378,199.336.125,AREA 1,SUMBAGSEL,BENGKULU,PT2,Telkom Akses,509,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12502319,BBL PT2 EXPAND ODP-KBO-FC-25,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,499,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12530943,BBL PT2 EXPAND ODP-KBO-FA-30,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,498,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12531685,BBL PT2 EXPAND ODP-KBO-FA-97,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,497,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12531820,BBL PT2 EXPAND ODP-KBO-FAB-014,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,496,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12532194,BBL PT2 EXPAND ODP-KBO-FB-51,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,495,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12532219,BBL PT2 EXPAND ODP-KBO-FC-55,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,494,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12541886,BBL PT2 EXPAND ODP-KBO-FC-13,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,491,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12276316,BBL PT2 ODC-KBO-FQ,16,  -   ,3532380,"220773,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,490,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Pelanggan Batal,,,,,#N/A,,,,
12541874,BBL PT2 EXPAND ODP-KBO-FB-49,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,486,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12541868,BBL PT2 EXPAND ODP-KBO-FB-37,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,485,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,05. Go Live,Ready,,,,,,,,,,#N/A,,,,
12533337,BBL PT2 EXPAND ODP-KBO-FQ-003,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,481,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12533139,BBL PT2 EXPAND ODP-KBO-FL-004,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,479,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,QE Repair Core,,,,,#N/A,,,,
12533016,BBL PT2 EXPAND ODP-KBO-FG-45,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,478,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12532753,BBL PT2 EXPAND ODP-KBO-FG-07,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,472,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12532737,BBL PT2 EXPAND ODP-KBO-FG-01,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,471,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12532633,BBL PT2 EXPAND ODP-KBO-FF-11,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,466,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12532357,BBL PT2 EXPAND ODP-KBO-FF-01,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,457,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
12532306,BBL PT2 EXPAND ODP-KBO-FCF-003,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,454,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,"Irisan Cleansing Port 2,3 Jt",,,,,#N/A,,,,
12532289,BBL PT2 EXPAND ODP-KBO-FCF-002,16,  -   ,3468060,"216753,75",AREA 1,SUMBAGSEL,PANGKAL PINANG,PT2,Telkom Akses,453,2. PT2/Batch 1,Prio Agustus,NY Go Live,0,Y,y,20 Branch,PT2,00. Propose Drop,,,,,,Core Distribusi Habis,,,,,#N/A,,,,
